path,text,char_len,n_tokens,n_fillers,filler_ratio,n_latin_tokens
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/36/51029d3af64e.wav,слушаю вас,10,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/b5/964c2f93af01.wav,нет нет,7,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/f7/04f668fa95d6.wav,как так,7,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/26/f5b524771df5.wav,будет известно то что она употребляла,37,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/c2/d976a487a6aa.wav,у меня у меня послушай у меня другие цели то есть,49,11,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/60/414f43adb275.wav,в областной военкомат,21,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/6c/b58895d963cd.wav,вы понимаете,12,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/bb/bcdbef06e00a.wav,пиздёнышь ты пиздёнышь,22,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/62/6785e959d08e.wav,конечно накаченные,18,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/c9/d194e3ce7519.wav,и объяснять почему я должен чёто не писать,42,8,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/99/5a243fd70682.wav,всем приват сигнал вышка триста тридцать три,44,7,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/72/596d60a64f07.wav,так это хорошо,14,3,1,0.3333,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/db/2269b093d377.wav,в одном классе,14,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/cc/0c0513c1dd62.wav,отношение я имею города красногорска и военного комиссариата города красногорска,80,10,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/51/1cc290b2796d.wav,вот яяя пытался и уже оперативную бор военкомат,47,8,1,0.125,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/48/fc4909f03a40.wav,вот я тебе сказала я тебе сказала,33,7,1,0.1429,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/0a/d62bf0df033a.wav,вот я повторяю вам ктото плохо шутит,36,7,1,0.1429,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/ee/77e827db9734.wav,иди люби кого хочешь,20,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/aa/e69f15760f2e.wav,индустриальный военкомат,24,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/61/6a33cef0e473.wav,ах ты блять ты ебаная сука ты вонючая,37,8,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/e9/cb78abfec877.wav,два сорок четыре я так поняла это номер,39,8,1,0.125,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/46/ad7707f814f0.wav,областной военкомат,19,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/96/f03f70035f4e.wav,как тебя учили в школе со старшими разговаривать,48,8,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/df/89d52455b00e.wav,поиграться мне прост,20,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/28/937bc592aaab.wav,тудасюда,8,1,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/0c/af19b2c34d8d.wav,ну начальничка второго отделения,32,4,1,0.25,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/c4/7aac541222ff.wav,нет ты блядь сюда не зайдёшь,28,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/70/691f74d4f54f.wav,зовут леонид,12,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/cd/c3619a53558e.wav,блять у меня всё украли,23,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/8f/1657bb410aff.wav,почему ты не хочешь в россии жить,33,7,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/f1/2097b9d78af9.wav,на сколько она маленькая девочка,32,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/c4/d545abf080a1.wav,и ааа ваша фамилия какая,24,5,1,0.2,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/f5/5040d2b9f0d5.wav,я побазарить хочу,17,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/30/a0037622f942.wav,фрунзенского военкомата,23,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/82/5c5fdd59090e.wav,какая иркутская область блин,28,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/35/759590cf857a.wav,я не знаю вы что хотите,23,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/47/75e326bde822.wav,а я так долго лет искал на это ответ,36,9,1,0.1111,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/05/8fa7fd2fd230.wav,запрудник конечно мы коренные все,33,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/a5/070929d82ac3.wav,михаил у вас есть семья скажите,31,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/6f/c95976c08c3d.wav,когда мы придём к тебе в гости,30,7,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/f0/dd5e997bc1dc.wav,так я по поводу мандаринов,26,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/90/cdb0e6bf39ac.wav,кому прибыть,12,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/f4/9a42858b125e.wav,куда прибыть,12,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/80/1edc5710c1ed.wav,ну нет ну а вот ааа как вы думаете вот почему зинаида николаевна стала вот объектом эээ внимания так сказать средств массовой информации,136,23,7,0.3043,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/b5/ac5bc74ac874.wav,сколько повторяется это слабак ёптать,37,5,1,0.2,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/2e/0b52f5ef3997.wav,мы уже едим встречайте,22,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/b8/76bc51acbe7a.wav,я вам с роду в своей жизни не звонил яна,40,10,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/f1/7ffce360bec6.wav,если б стоял то девчонки бы вокруг дома ходили вокруг тебя,58,11,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/bc/064b4a34ebe3.wav,дело говоришь вот,17,3,1,0.3333,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/ea/5713d040b5ee.wav,а я понял,9,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/64/a13d23a90247.wav,в какой военкомат вы звоните,28,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/8b/940a39eb622e.wav,демельянов,10,1,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/fa/3dd534ec82a8.wav,два набора мы ж с вами,22,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/b8/0a0b96f134d6.wav,почему,6,1,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/10/1a15f0ff710b.wav,пляжник ёб твою мать,20,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/af/df3f77086d36.wav,тут дальше,10,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/77/6299961488df.wav,ааа до меня дошло,17,4,1,0.25,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/d5/895fcfe9d507.wav,вот где женщина там готовит,27,5,1,0.2,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/16/fe0c5f20d02f.wav,подожду,7,1,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/48/2e163061b936.wav,я тебя блять завалю в одну минуту,33,7,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/18/4251a4982249.wav,и учитель информатики,21,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/00/4d5b163191d0.wav,шикарно,7,1,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/69/11a7b8e19685.wav,имя отчество,12,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/c2/ab89e8b01119.wav,не очень но,11,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/4b/3f8496213d26.wav,вы мне объясните вас чтото плохо я слышу,40,8,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/ff/b19ffe7bc88b.wav,куда звонишь ты подумай хоть,28,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/4c/3af2b1339a28.wav,как это оно устроено,20,4,1,0.25,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/d8/a145d2ac95e9.wav,ты испугалси адрес свой блять дать,34,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/39/9271b8c1501a.wav,а вы куда звоните,17,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/ca/fe62eaf7d52b.wav,организационный проект общей нашей победы,41,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/34/773977b704e7.wav,начальник второго кабин отделения должен прибыть в триста четырнадцатый кабинет к девяти ноль ноль в понедельник так,116,17,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/29/1d5c66f994ba.wav,в конце концов,14,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/78/7a4f43bb6961.wav,зачеем непонятно,16,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/37/c1cc252f897a.wav,заплачу,7,1,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/e0/f9ddec15ac95.wav,ооо я вообще,12,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/9e/73c6af0dccbd.wav,вот секс вам не приносит удовольствия я правильно понимаю,57,9,1,0.1111,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/26/9744163d6341.wav,как ты надоел максима я наверно так сделаю чтобы тебя позорить и дверь полностью открою,87,15,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/5f/270c081afdfd.wav,она мне не станет врать у нас с ней доверительные отношения,59,11,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/04/99b1b918b3bf.wav,нет не можете,13,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/32/8e7e63a11d1b.wav,городская больница номер шесть,30,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/b5/de74ea6a2965.wav,даёт три копейки тебе,21,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/71/5c23db4862cd.wav,почему так жёстко,17,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/73/311b9570062d.wav,я тоже вот не пойму чё то она мне буровит до двенадцати часов дня,65,14,1,0.0714,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/91/0929abe5f223.wav,дай любовь викторовну,21,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/3c/760e54df716c.wav,передать мне кому дежурному,27,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/96/8bbd1a3a799c.wav,улеша моя фамилия,17,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/99/4ae22b93dffc.wav,в маленьком таком каменном храмике перед которым все жители собирались,70,10,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/15/f8a954264812.wav,какой твой любимый фильм ужасов,31,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/8c/4ddbda3776f0.wav,фамилия моя мухартычан,22,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/84/428c01023147.wav,да я слушаю тебя ты куда звонишьто ты зачем мнето звонишь,57,11,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/2f/2d1f398f8d35.wav,всё что мне теперь остаётся это молить тебя о снисхождение войди в моё положение,80,14,1,0.0714,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/83/3faa0d75d73e.wav,дежурного вы помощник а кто дежурный,36,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/39/b40765ff1e9e.wav,я вам говорю вас в базе нет возможно вы не у нас получаете если вы подполковник может вы гдето в другом месте получаете,119,23,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/4a/f91778e2d87e.wav,чё от хочешь а я только что вот тебе сказал,43,10,1,0.1,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/b9/a79520a289d7.wav,и что прибыть ему или что,25,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/3a/0e949a31c625.wav,лучший способ на мой взгляд,27,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/9a/f81d4ca4c83e.wav,нуу бывает да,13,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/a9/45a169a91fac.wav,ты что думаешь что я шучу с тобой мудила,40,9,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/7b/d146f5121f26.wav,доозвонитьсяя овощная база,26,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/43/f566f9537fda.wav,слушай иди ты,13,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/90/34c1dbe1c3b2.wav,как тебя назвать,16,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/0b/2534cba5c16d.wav,чего чего,9,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/35/db02fbca79ba.wav,прокуратуру,11,1,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/71/f5a522b40a64.wav,да в такой ситуации сейчас она,30,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/39/856494ddbf95.wav,назовите свою фамилию,21,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/b6/9df1c63680c9.wav,вам ещё не надоело мне звонить и убегать,40,8,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/30/2c51816e84f2.wav,то вам делать больше нечего на этом свете я желаю удачи вам,59,12,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/05/c919bf673db6.wav,голиков,7,1,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/b6/3f73328227ee.wav,что что что,11,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/3e/82cd4e9bf121.wav,здравствуйте,12,1,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/11/3aac06d39cd2.wav,я тут из из общества ананистов дальше что,41,8,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/77/f2f5fee82309.wav,из областного военкомата дежурный заболотный,44,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/03/7dd6db2687b5.wav,и сказать что,13,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/8f/44b64ad64f88.wav,тридцать четыре дальше,22,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/72/6f627a6698aa.wav,красавчик красавчик,19,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/65/72f65c8001bf.wav,я вам не звонил не звоню,24,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/83/fa4467dfae8b.wav,включил и нашёл видео как ты тролил людей,41,8,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/37/4567acb83fd9.wav,а я вам в почтовый ящик насрал,30,7,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/86/c43f3ba283eb.wav,вы вдвоём же работать будете,28,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/52/973644c22402.wav,девятнадцатого числа,20,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/19/df229d44f05b.wav,сторож тушинского военкомата,28,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/f5/6059326d6880.wav,ну не в натуре это ты гонишь что ли или чё блять,48,12,2,0.1667,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/cc/b757e4f4420d.wav,с вадимом мы попрощались он нам щас перезвонит будем надеяться,62,10,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/f2/fdcb28a45054.wav,так слышь какие документы слышишь,33,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/0e/6f57dd939e7f.wav,давай давай счастливо,21,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/6b/98fa8f97acfe.wav,богданчик блять,15,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/70/9b0120acef1b.wav,из какой психушки,17,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/29/5c5f8ba78d16.wav,и наблюдать,11,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/18/f1640dae2e0f.wav,значит каждый день в двенадцать часов вам докладывать,53,8,1,0.125,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/c7/fd1f3504cfcc.wav,двенадцатого девятнадцатого чё дальше,37,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/80/4b4ffcbe9f0f.wav,какая мандавошка,16,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/5c/2eae597c8dec.wav,откуда звонок,13,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/9b/142d93f32deb.wav,а о чём пообщаться,18,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/5f/f2c7f3323324.wav,не кажется ли вам недостойным,29,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/be/c6686a95f6e5.wav,создаётся связь интерн как он мне сказал этот мужик уже третий вы третий человек мне звоните,92,16,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/65/78d9d75a07c1.wav,купи ему кресло автомобильное и всё,35,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/9e/033681e73619.wav,проститутка стены не вбивай ей богу я уж с тобой блядь,54,11,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/f1/eaada0267027.wav,где этот ваш наследник и будет у вас новый император,52,10,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/76/80bf31ba1b24.wav,я не поняла какой же такой не ненормальный вообще эээ ненормальный человек,74,12,1,0.0833,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/6a/efddac235116.wav,обосраться,10,1,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/26/6e1d7c6bf8b3.wav,да ты скажи мне кто ты,22,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/36/aa8f6c00bb6e.wav,вот так вот,11,3,2,0.6667,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/fa/f8dea9481f0c.wav,тебе самому не стыдно,21,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/88/cb860d91495e.wav,я самсоненко,12,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/52/aaf7acb30175.wav,что за бред,11,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/3a/15dc12c1edd6.wav,ты меня слушаешь,16,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/74/94149bb79e8a.wav,да мне насрать,14,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/d0/b734805d6875.wav,да мне насрать,14,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/35/c29b7a3fae70.wav,она там ничего нету вообще щас,30,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/1a/85dbe6d509e4.wav,я полковник в первую очередь,28,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/01/2fe4f6ae75ab.wav,я вас спрашиваю вы куда звоните щас по этому номеру,51,10,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/c8/aad788e236f1.wav,вы начальник второго отдела,27,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/28/08c2c9a7152e.wav,чем это обосновано,18,3,1,0.3333,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/0b/98c738c714c4.wav,скорее всего в милицию тебе надо,32,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/c5/0e82794f5263.wav,вы куда звоните куда вам надо,29,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/71/7421b8378c11.wav,нуу даа причём вы здесь,23,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/f5/cacbf2f5b105.wav,не знаю может для вас и одно и то же,36,10,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/f6/483c14fa85f3.wav,ну а почему почему в твоём случае почему,40,8,1,0.125,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/e7/613cb51e437d.wav,чё тебе от меня надо а,22,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/54/5d3968f4373a.wav,александр звонит,16,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/40/9e060fa37912.wav,есть у тебя карандаш и бумага,29,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/d5/be778b2f3646.wav,оперативный дежурный скала,26,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/ee/ef48f2e07ac7.wav,мы приморский военкомат,23,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/51/dbb886ce2680.wav,кому вопрос задаёте,19,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/ae/2e7084920acd.wav,двенадцатого ноль четвёртого девятнадцатого,43,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/a6/b754519fcd07.wav,да твою мать блять,18,4,0,0.0,0
